2024.01.30 22:41:17 INFO  Started: Metals version 1.2.0 in folders 'C:\Users\shash\Downloads\Big Data' for client Visual Studio Code 1.85.1.
20:33:36.562 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.Scanner -- Filtering out resource: db/migration/V4__Fingerprints.sql (filename: V4__Fingerprints.sql)
20:33:36.562 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.Scanner -- Filtering out resource: db/migration/V3__Jar_symbols.sql (filename: V3__Jar_symbols.sql)
20:33:36.562 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.scanner.Scanner -- Filtering out resource: db/migration/ (filename: )
20:33:36.573 [pool-1-thread-1] INFO org.flywaydb.core.internal.command.DbValidate -- Successfully validated 4 migrations (execution time 00:00.024s)
20:33:36.575 [pool-1-thread-1] DEBUG org.flywaydb.core.internal.command.DbSchemas -- Skipping creation of existing schema: "PUBLIC"
20:33:36.582 [pool-1-thread-1] INFO org.flywaydb.core.internal.command.DbMigrate -- Current version of schema "PUBLIC": 4
20:33:36.585 [pool-1-thread-1] INFO org.flywaydb.core.internal.command.DbMigrate -- Schema "PUBLIC" is up to date. No migration necessary.
20:33:36.596 [pool-1-thread-1] DEBUG org.flywaydb.core.FlywayExecutor -- Memory usage: 28 of 100M
2024.03.04 20:33:44 INFO  no build target found for D:\Big Data\test4.scala. Using presentation compiler with project's scala-library version: 3.3.1
2024.03.04 20:33:45 INFO  Attempting to connect to the build server...
2024.03.04 20:33:45 INFO  Running BSP server List(C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe, bsp, --json-options, C:\Users\shash\Downloads\Big Data\.scala-build\ide-options-v2.json, C:\Users\shash\Downloads\Big Data)
2024.03.04 20:33:45 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at D:\Big Data\.metals\bsp.trace.json or C:\Users\shash\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.03.04 20:33:45 INFO  BSP server: [error]  C:\Users\shash\Downloads\Big Data: input file not found
2024.03.04 20:33:45 INFO  BSP server: Try viewing the relevant help to see the list of available sub-commands and options.
2024.03.04 20:33:45 INFO  BSP server:   C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe bsp --help
Mar 04, 2024 8:33:46 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 2
Mar 04, 2024 8:33:46 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 5
Mar 04, 2024 8:33:46 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 8
Mar 04, 2024 8:33:46 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 9
Mar 04, 2024 8:33:46 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 11
Mar 04, 2024 8:33:46 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 13
Mar 04, 2024 8:33:46 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 15
2024.03.04 20:33:46 WARN  no build target for: D:\Big Data\test4.scala
Mar 04, 2024 8:33:46 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 16
Mar 04, 2024 8:33:46 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 18
Mar 04, 2024 8:33:46 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 20
2024.03.04 20:33:46 WARN  no build target for: D:\Big Data\test4.scala
Mar 04, 2024 8:33:46 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 22
Mar 04, 2024 8:33:46 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 24
Mar 04, 2024 8:33:46 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 26
Mar 04, 2024 8:33:46 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 33
2024.03.04 20:33:46 WARN  no build target for: D:\Big Data\test4.scala
Mar 04, 2024 8:33:46 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 39
Mar 04, 2024 8:33:46 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 35
Mar 04, 2024 8:33:46 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 37
2024.03.04 20:33:46 WARN  no build target for: D:\Big Data\test4.scala
Mar 04, 2024 8:33:46 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 41
Mar 04, 2024 8:33:46 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 43
Mar 04, 2024 8:33:46 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 45
2024.03.04 20:33:46 WARN  no build target for: D:\Big Data\test4.scala
Mar 04, 2024 8:33:46 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 47
Mar 04, 2024 8:33:46 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 49
2024.03.04 20:33:48 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:33:59 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:34:01 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:34:05 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:34:08 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:34:11 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:34:15 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:34:16 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:34:25 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:34:45 ERROR Timeout waiting for 'build/initialize' response
2024.03.04 20:34:45 WARN  Retrying connection to the build server scala-cli
2024.03.04 20:34:45 INFO  Running BSP server List(C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe, bsp, --json-options, C:\Users\shash\Downloads\Big Data\.scala-build\ide-options-v2.json, C:\Users\shash\Downloads\Big Data)
2024.03.04 20:34:45 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at D:\Big Data\.metals\bsp.trace.json or C:\Users\shash\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.03.04 20:34:45 INFO  BSP server: [error]  C:\Users\shash\Downloads\Big Data: input file not found
2024.03.04 20:34:45 INFO  BSP server: Try viewing the relevant help to see the list of available sub-commands and options.
2024.03.04 20:34:45 INFO  BSP server:   C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe bsp --help
2024.03.04 20:35:39 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:35:42 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:35:44 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:35:45 ERROR Timeout waiting for 'build/initialize' response
2024.03.04 20:35:45 WARN  Retrying connection to the build server scala-cli
2024.03.04 20:35:45 INFO  Running BSP server List(C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe, bsp, --json-options, C:\Users\shash\Downloads\Big Data\.scala-build\ide-options-v2.json, C:\Users\shash\Downloads\Big Data)
2024.03.04 20:35:45 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at D:\Big Data\.metals\bsp.trace.json or C:\Users\shash\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.03.04 20:35:45 INFO  BSP server: [error]  C:\Users\shash\Downloads\Big Data: input file not found
2024.03.04 20:35:45 INFO  BSP server: Try viewing the relevant help to see the list of available sub-commands and options.
2024.03.04 20:35:45 INFO  BSP server:   C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe bsp --help
2024.03.04 20:35:50 ERROR Failed to tokenize input for semantic tokens for D:\Big Data\test4.scala
scala.meta.tokenizers.TokenizeException: <input>:25: error: unclosed character literal
            case '':
                 ^
	at scala.meta.internal.tokenizers.Reporter.syntaxError(Reporter.scala:23)
	at scala.meta.internal.tokenizers.Reporter.syntaxError$(Reporter.scala:23)
	at scala.meta.internal.tokenizers.Reporter$$anon$1.syntaxError(Reporter.scala:33)
	at scala.meta.internal.tokenizers.Reporter.syntaxError(Reporter.scala:25)
	at scala.meta.internal.tokenizers.Reporter.syntaxError$(Reporter.scala:25)
	at scala.meta.internal.tokenizers.Reporter$$anon$1.syntaxError(Reporter.scala:33)
	at scala.meta.internal.tokenizers.LegacyScanner.fetchSingleQuote$1(LegacyScanner.scala:407)
	at scala.meta.internal.tokenizers.LegacyScanner.fetchToken(LegacyScanner.scala:412)
	at scala.meta.internal.tokenizers.LegacyScanner.nextToken(LegacyScanner.scala:211)
	at scala.meta.internal.tokenizers.LegacyScanner.foreach(LegacyScanner.scala:1011)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.uncachedTokenize(ScalametaTokenizer.scala:24)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.$anonfun$tokenize$1(ScalametaTokenizer.scala:17)
	at scala.collection.concurrent.TrieMap.getOrElseUpdate(TrieMap.scala:962)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.tokenize(ScalametaTokenizer.scala:17)
	at scala.meta.internal.tokenizers.ScalametaTokenizer$$anon$2.apply(ScalametaTokenizer.scala:332)
	at scala.meta.tokenizers.Api$XtensionTokenizeDialectInput.tokenize(Api.scala:25)
	at scala.meta.tokenizers.Api$XtensionTokenizeInputLike.tokenize(Api.scala:14)
	at scala.meta.internal.metals.SemanticTokensProvider$.getTokens(SemanticTokensProvider.scala:28)
	at scala.meta.internal.metals.SemanticTokensProvider$.provide(SemanticTokensProvider.scala:89)
	at scala.meta.internal.metals.Compilers.$anonfun$semanticTokens$3(Compilers.scala:541)
	at scala.concurrent.impl.Promise$Transformation.run(Promise.scala:467)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.lang.Thread.run(Thread.java:829)

2024.03.04 20:35:50 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:35:50 ERROR Failed to tokenize input for semantic tokens for D:\Big Data\test4.scala
scala.meta.tokenizers.TokenizeException: <input>:25: error: unclosed character literal
            case '':
                 ^
	at scala.meta.internal.tokenizers.Reporter.syntaxError(Reporter.scala:23)
	at scala.meta.internal.tokenizers.Reporter.syntaxError$(Reporter.scala:23)
	at scala.meta.internal.tokenizers.Reporter$$anon$1.syntaxError(Reporter.scala:33)
	at scala.meta.internal.tokenizers.Reporter.syntaxError(Reporter.scala:25)
	at scala.meta.internal.tokenizers.Reporter.syntaxError$(Reporter.scala:25)
	at scala.meta.internal.tokenizers.Reporter$$anon$1.syntaxError(Reporter.scala:33)
	at scala.meta.internal.tokenizers.LegacyScanner.fetchSingleQuote$1(LegacyScanner.scala:407)
	at scala.meta.internal.tokenizers.LegacyScanner.fetchToken(LegacyScanner.scala:412)
	at scala.meta.internal.tokenizers.LegacyScanner.nextToken(LegacyScanner.scala:211)
	at scala.meta.internal.tokenizers.LegacyScanner.foreach(LegacyScanner.scala:1011)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.uncachedTokenize(ScalametaTokenizer.scala:24)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.$anonfun$tokenize$1(ScalametaTokenizer.scala:17)
	at scala.collection.concurrent.TrieMap.getOrElseUpdate(TrieMap.scala:962)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.tokenize(ScalametaTokenizer.scala:17)
	at scala.meta.internal.tokenizers.ScalametaTokenizer$$anon$2.apply(ScalametaTokenizer.scala:332)
	at scala.meta.tokenizers.Api$XtensionTokenizeDialectInput.tokenize(Api.scala:25)
	at scala.meta.tokenizers.Api$XtensionTokenizeInputLike.tokenize(Api.scala:14)
	at scala.meta.internal.metals.SemanticTokensProvider$.getTokens(SemanticTokensProvider.scala:28)
	at scala.meta.internal.metals.SemanticTokensProvider$.provide(SemanticTokensProvider.scala:89)
	at scala.meta.internal.metals.Compilers.$anonfun$semanticTokens$3(Compilers.scala:541)
	at scala.concurrent.impl.Promise$Transformation.run(Promise.scala:467)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.lang.Thread.run(Thread.java:829)

2024.03.04 20:35:52 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:35:54 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:35:55 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:36:08 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:36:10 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:36:14 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:36:26 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:36:30 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:36:33 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:36:38 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:36:41 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:36:45 ERROR Timeout waiting for 'build/initialize' response
2024.03.04 20:36:45 WARN  Retrying connection to the build server scala-cli
2024.03.04 20:36:45 INFO  Running BSP server List(C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe, bsp, --json-options, C:\Users\shash\Downloads\Big Data\.scala-build\ide-options-v2.json, C:\Users\shash\Downloads\Big Data)
2024.03.04 20:36:45 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at D:\Big Data\.metals\bsp.trace.json or C:\Users\shash\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.03.04 20:36:45 INFO  BSP server: [error]  C:\Users\shash\Downloads\Big Data: input file not found
2024.03.04 20:36:45 INFO  BSP server: Try viewing the relevant help to see the list of available sub-commands and options.
2024.03.04 20:36:45 INFO  BSP server:   C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe bsp --help
2024.03.04 20:36:47 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:36:50 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:36:51 ERROR Failed to tokenize input for semantic tokens for D:\Big Data\test4.scala
scala.meta.tokenizers.TokenizeException: <input>:29: error: unclosed character literal
            case ''
                 ^
	at scala.meta.internal.tokenizers.Reporter.syntaxError(Reporter.scala:23)
	at scala.meta.internal.tokenizers.Reporter.syntaxError$(Reporter.scala:23)
	at scala.meta.internal.tokenizers.Reporter$$anon$1.syntaxError(Reporter.scala:33)
	at scala.meta.internal.tokenizers.Reporter.syntaxError(Reporter.scala:25)
	at scala.meta.internal.tokenizers.Reporter.syntaxError$(Reporter.scala:25)
	at scala.meta.internal.tokenizers.Reporter$$anon$1.syntaxError(Reporter.scala:33)
	at scala.meta.internal.tokenizers.LegacyScanner.fetchSingleQuote$1(LegacyScanner.scala:407)
	at scala.meta.internal.tokenizers.LegacyScanner.fetchToken(LegacyScanner.scala:412)
	at scala.meta.internal.tokenizers.LegacyScanner.nextToken(LegacyScanner.scala:211)
	at scala.meta.internal.tokenizers.LegacyScanner.foreach(LegacyScanner.scala:1011)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.uncachedTokenize(ScalametaTokenizer.scala:24)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.$anonfun$tokenize$1(ScalametaTokenizer.scala:17)
	at scala.collection.concurrent.TrieMap.getOrElseUpdate(TrieMap.scala:962)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.tokenize(ScalametaTokenizer.scala:17)
	at scala.meta.internal.tokenizers.ScalametaTokenizer$$anon$2.apply(ScalametaTokenizer.scala:332)
	at scala.meta.tokenizers.Api$XtensionTokenizeDialectInput.tokenize(Api.scala:25)
	at scala.meta.tokenizers.Api$XtensionTokenizeInputLike.tokenize(Api.scala:14)
	at scala.meta.internal.metals.SemanticTokensProvider$.getTokens(SemanticTokensProvider.scala:28)
	at scala.meta.internal.metals.SemanticTokensProvider$.provide(SemanticTokensProvider.scala:89)
	at scala.meta.internal.metals.Compilers.$anonfun$semanticTokens$3(Compilers.scala:541)
	at scala.concurrent.impl.Promise$Transformation.run(Promise.scala:467)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.lang.Thread.run(Thread.java:829)

2024.03.04 20:36:52 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:36:52 ERROR Failed to tokenize input for semantic tokens for D:\Big Data\test4.scala
scala.meta.tokenizers.TokenizeException: <input>:29: error: unclosed character literal
            case ''
                 ^
	at scala.meta.internal.tokenizers.Reporter.syntaxError(Reporter.scala:23)
	at scala.meta.internal.tokenizers.Reporter.syntaxError$(Reporter.scala:23)
	at scala.meta.internal.tokenizers.Reporter$$anon$1.syntaxError(Reporter.scala:33)
	at scala.meta.internal.tokenizers.Reporter.syntaxError(Reporter.scala:25)
	at scala.meta.internal.tokenizers.Reporter.syntaxError$(Reporter.scala:25)
	at scala.meta.internal.tokenizers.Reporter$$anon$1.syntaxError(Reporter.scala:33)
	at scala.meta.internal.tokenizers.LegacyScanner.fetchSingleQuote$1(LegacyScanner.scala:407)
	at scala.meta.internal.tokenizers.LegacyScanner.fetchToken(LegacyScanner.scala:412)
	at scala.meta.internal.tokenizers.LegacyScanner.nextToken(LegacyScanner.scala:211)
	at scala.meta.internal.tokenizers.LegacyScanner.foreach(LegacyScanner.scala:1011)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.uncachedTokenize(ScalametaTokenizer.scala:24)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.$anonfun$tokenize$1(ScalametaTokenizer.scala:17)
	at scala.collection.concurrent.TrieMap.getOrElseUpdate(TrieMap.scala:962)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.tokenize(ScalametaTokenizer.scala:17)
	at scala.meta.internal.tokenizers.ScalametaTokenizer$$anon$2.apply(ScalametaTokenizer.scala:332)
	at scala.meta.tokenizers.Api$XtensionTokenizeDialectInput.tokenize(Api.scala:25)
	at scala.meta.tokenizers.Api$XtensionTokenizeInputLike.tokenize(Api.scala:14)
	at scala.meta.internal.metals.SemanticTokensProvider$.getTokens(SemanticTokensProvider.scala:28)
	at scala.meta.internal.metals.SemanticTokensProvider$.provide(SemanticTokensProvider.scala:89)
	at scala.meta.internal.metals.Compilers.$anonfun$semanticTokens$3(Compilers.scala:541)
	at scala.concurrent.impl.Promise$Transformation.run(Promise.scala:467)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.lang.Thread.run(Thread.java:829)

2024.03.04 20:36:53 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:36:55 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:36:58 ERROR Failed to tokenize input for semantic tokens for D:\Big Data\test4.scala
scala.meta.tokenizers.TokenizeException: <input>:33: error: unclosed character literal
            case ''
                 ^
	at scala.meta.internal.tokenizers.Reporter.syntaxError(Reporter.scala:23)
	at scala.meta.internal.tokenizers.Reporter.syntaxError$(Reporter.scala:23)
	at scala.meta.internal.tokenizers.Reporter$$anon$1.syntaxError(Reporter.scala:33)
	at scala.meta.internal.tokenizers.Reporter.syntaxError(Reporter.scala:25)
	at scala.meta.internal.tokenizers.Reporter.syntaxError$(Reporter.scala:25)
	at scala.meta.internal.tokenizers.Reporter$$anon$1.syntaxError(Reporter.scala:33)
	at scala.meta.internal.tokenizers.LegacyScanner.fetchSingleQuote$1(LegacyScanner.scala:407)
	at scala.meta.internal.tokenizers.LegacyScanner.fetchToken(LegacyScanner.scala:412)
	at scala.meta.internal.tokenizers.LegacyScanner.nextToken(LegacyScanner.scala:211)
	at scala.meta.internal.tokenizers.LegacyScanner.foreach(LegacyScanner.scala:1011)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.uncachedTokenize(ScalametaTokenizer.scala:24)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.$anonfun$tokenize$1(ScalametaTokenizer.scala:17)
	at scala.collection.concurrent.TrieMap.getOrElseUpdate(TrieMap.scala:962)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.tokenize(ScalametaTokenizer.scala:17)
	at scala.meta.internal.tokenizers.ScalametaTokenizer$$anon$2.apply(ScalametaTokenizer.scala:332)
	at scala.meta.tokenizers.Api$XtensionTokenizeDialectInput.tokenize(Api.scala:25)
	at scala.meta.tokenizers.Api$XtensionTokenizeInputLike.tokenize(Api.scala:14)
	at scala.meta.internal.metals.SemanticTokensProvider$.getTokens(SemanticTokensProvider.scala:28)
	at scala.meta.internal.metals.SemanticTokensProvider$.provide(SemanticTokensProvider.scala:89)
	at scala.meta.internal.metals.Compilers.$anonfun$semanticTokens$3(Compilers.scala:541)
	at scala.concurrent.impl.Promise$Transformation.run(Promise.scala:467)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.lang.Thread.run(Thread.java:829)

2024.03.04 20:36:58 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:36:59 ERROR Failed to tokenize input for semantic tokens for D:\Big Data\test4.scala
scala.meta.tokenizers.TokenizeException: <input>:33: error: unclosed character literal
            case ''
                 ^
	at scala.meta.internal.tokenizers.Reporter.syntaxError(Reporter.scala:23)
	at scala.meta.internal.tokenizers.Reporter.syntaxError$(Reporter.scala:23)
	at scala.meta.internal.tokenizers.Reporter$$anon$1.syntaxError(Reporter.scala:33)
	at scala.meta.internal.tokenizers.Reporter.syntaxError(Reporter.scala:25)
	at scala.meta.internal.tokenizers.Reporter.syntaxError$(Reporter.scala:25)
	at scala.meta.internal.tokenizers.Reporter$$anon$1.syntaxError(Reporter.scala:33)
	at scala.meta.internal.tokenizers.LegacyScanner.fetchSingleQuote$1(LegacyScanner.scala:407)
	at scala.meta.internal.tokenizers.LegacyScanner.fetchToken(LegacyScanner.scala:412)
	at scala.meta.internal.tokenizers.LegacyScanner.nextToken(LegacyScanner.scala:211)
	at scala.meta.internal.tokenizers.LegacyScanner.foreach(LegacyScanner.scala:1011)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.uncachedTokenize(ScalametaTokenizer.scala:24)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.$anonfun$tokenize$1(ScalametaTokenizer.scala:17)
	at scala.collection.concurrent.TrieMap.getOrElseUpdate(TrieMap.scala:962)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.tokenize(ScalametaTokenizer.scala:17)
	at scala.meta.internal.tokenizers.ScalametaTokenizer$$anon$2.apply(ScalametaTokenizer.scala:332)
	at scala.meta.tokenizers.Api$XtensionTokenizeDialectInput.tokenize(Api.scala:25)
	at scala.meta.tokenizers.Api$XtensionTokenizeInputLike.tokenize(Api.scala:14)
	at scala.meta.internal.metals.SemanticTokensProvider$.getTokens(SemanticTokensProvider.scala:28)
	at scala.meta.internal.metals.SemanticTokensProvider$.provide(SemanticTokensProvider.scala:89)
	at scala.meta.internal.metals.Compilers.$anonfun$semanticTokens$3(Compilers.scala:541)
	at scala.concurrent.impl.Promise$Transformation.run(Promise.scala:467)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.lang.Thread.run(Thread.java:829)

2024.03.04 20:37:00 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:37:04 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:37:06 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:37:08 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:37:10 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:37:45 ERROR Timeout waiting for 'build/initialize' response
2024.03.04 20:37:45 WARN  Retrying connection to the build server scala-cli
2024.03.04 20:37:45 INFO  Running BSP server List(C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe, bsp, --json-options, C:\Users\shash\Downloads\Big Data\.scala-build\ide-options-v2.json, C:\Users\shash\Downloads\Big Data)
2024.03.04 20:37:45 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at D:\Big Data\.metals\bsp.trace.json or C:\Users\shash\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.03.04 20:37:45 INFO  BSP server: [error]  C:\Users\shash\Downloads\Big Data: input file not found
2024.03.04 20:37:45 INFO  BSP server: Try viewing the relevant help to see the list of available sub-commands and options.
2024.03.04 20:37:45 INFO  BSP server:   C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe bsp --help
2024.03.04 20:38:01 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:38:03 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:38:13 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:38:15 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:38:16 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:38:45 ERROR Timeout waiting for 'build/initialize' response
2024.03.04 20:38:45 WARN  Retrying connection to the build server scala-cli
2024.03.04 20:38:45 INFO  Running BSP server List(C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe, bsp, --json-options, C:\Users\shash\Downloads\Big Data\.scala-build\ide-options-v2.json, C:\Users\shash\Downloads\Big Data)
2024.03.04 20:38:45 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at D:\Big Data\.metals\bsp.trace.json or C:\Users\shash\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.03.04 20:38:45 INFO  BSP server: [error]  C:\Users\shash\Downloads\Big Data: input file not found
2024.03.04 20:38:45 INFO  BSP server: Try viewing the relevant help to see the list of available sub-commands and options.
2024.03.04 20:38:45 INFO  BSP server:   C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe bsp --help
2024.03.04 20:38:57 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:39:01 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:39:03 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:39:05 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:39:06 WARN  no build target for: D:\Big Data\test4.scala
2024.03.04 20:39:10 WARN  no build target for: D:\Big Data\test4.scala
